ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	135 	2.0 	0.008251
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	73 	136.6 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	73 	136.6 	0.784376
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	73 	136.6 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	73 	136.6 	0.020632
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	73 	136.6 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	73 	136.6 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	73 	136.6 	3.7e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	73 	136.6 	0.090025
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	73 	136.6 	0.100311
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	73 	136.6 	0.001398
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	73 	136.6 	0.000159
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	73 	136.6 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	73 	136.6 	0.002509
ABMODEL_GROUP 	srb 	73 	136.6 	0.000159
ABMODEL_GROUP 	sulfox 	73 	136.6 	0.093932
ABMODEL_GROUP 	amo 	73 	136.6 	0.020632
ABMODEL_GROUP 	methox 	73 	136.6 	0.100311
ABMODEL_GROUP 	feo 	73 	136.6 	0.000553
ABMODEL_GROUP 	methanogens 	73 	136.6 	3.7e-05
ABMODEL_GROUP 	anme 	73 	136.6 	0.784376
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	74 	135.0 	0.000553
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	74 	135.0 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	74 	135.0 	0.777081
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	74 	135.0 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	74 	135.0 	0.020568
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	74 	135.0 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	74 	135.0 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	74 	135.0 	3.9e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	74 	135.0 	0.093523
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	74 	135.0 	0.104105
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	74 	135.0 	0.001394
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	74 	135.0 	0.00016
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	74 	135.0 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	74 	135.0 	0.002579
ABMODEL_GROUP 	srb 	74 	135.0 	0.00016
ABMODEL_GROUP 	sulfox 	74 	135.0 	0.097496
ABMODEL_GROUP 	amo 	74 	135.0 	0.020568
ABMODEL_GROUP 	methox 	74 	135.0 	0.104105
ABMODEL_GROUP 	feo 	74 	135.0 	0.000553
ABMODEL_GROUP 	methanogens 	74 	135.0 	3.9e-05
ABMODEL_GROUP 	anme 	74 	135.0 	0.777081
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	75 	133.5 	0.000551
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	75 	133.5 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	75 	133.5 	0.770629
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	75 	133.5 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	75 	133.5 	0.020431
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	75 	133.5 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	75 	133.5 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	75 	133.5 	3.9e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	75 	133.5 	0.096657
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	75 	133.5 	0.107517
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	75 	133.5 	0.001387
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	75 	133.5 	0.000159
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	75 	133.5 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	75 	133.5 	0.002629
ABMODEL_GROUP 	srb 	75 	133.5 	0.000159
ABMODEL_GROUP 	sulfox 	75 	133.5 	0.100673
ABMODEL_GROUP 	amo 	75 	133.5 	0.020431
ABMODEL_GROUP 	methox 	75 	133.5 	0.107517
ABMODEL_GROUP 	feo 	75 	133.5 	0.000551
ABMODEL_GROUP 	methanogens 	75 	133.5 	3.9e-05
ABMODEL_GROUP 	anme 	75 	133.5 	0.770629
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	76 	132.0 	0.000551
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	76 	132.0 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	76 	132.0 	0.763424
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	76 	132.0 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	76 	132.0 	0.02037
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	76 	132.0 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	76 	132.0 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	76 	132.0 	4.1e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	76 	132.0 	0.100114
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	76 	132.0 	0.11126
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	76 	132.0 	0.001382
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	76 	132.0 	0.00016
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	76 	132.0 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	76 	132.0 	0.002699
ABMODEL_GROUP 	srb 	76 	132.0 	0.00016
ABMODEL_GROUP 	sulfox 	76 	132.0 	0.104195
ABMODEL_GROUP 	amo 	76 	132.0 	0.02037
ABMODEL_GROUP 	methox 	76 	132.0 	0.11126
ABMODEL_GROUP 	feo 	76 	132.0 	0.000551
ABMODEL_GROUP 	methanogens 	76 	132.0 	4.1e-05
ABMODEL_GROUP 	anme 	76 	132.0 	0.763424
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	77 	130.5 	0.000549
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	77 	130.5 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	77 	130.5 	0.757026
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	77 	130.5 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	77 	130.5 	0.02024
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	77 	130.5 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	77 	130.5 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	77 	130.5 	4.1e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	77 	130.5 	0.103221
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	77 	130.5 	0.114638
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	77 	130.5 	0.001375
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	77 	130.5 	0.000159
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	77 	130.5 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	77 	130.5 	0.00275
ABMODEL_GROUP 	srb 	77 	130.5 	0.000159
ABMODEL_GROUP 	sulfox 	77 	130.5 	0.107345
ABMODEL_GROUP 	amo 	77 	130.5 	0.02024
ABMODEL_GROUP 	methox 	77 	130.5 	0.114638
ABMODEL_GROUP 	feo 	77 	130.5 	0.000549
ABMODEL_GROUP 	methanogens 	77 	130.5 	4.1e-05
ABMODEL_GROUP 	anme 	77 	130.5 	0.757026
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	78 	129.1 	0.000548
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	78 	129.1 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	78 	129.1 	0.750051
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	78 	129.1 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	78 	129.1 	0.020182
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	78 	129.1 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	78 	129.1 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	78 	129.1 	4.3e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	78 	129.1 	0.106565
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	78 	129.1 	0.118259
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	78 	129.1 	0.001373
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	78 	129.1 	0.00016
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	78 	129.1 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	78 	129.1 	0.002819
ABMODEL_GROUP 	srb 	78 	129.1 	0.00016
ABMODEL_GROUP 	sulfox 	78 	129.1 	0.110757
ABMODEL_GROUP 	amo 	78 	129.1 	0.020182
ABMODEL_GROUP 	methox 	78 	129.1 	0.118259
ABMODEL_GROUP 	feo 	78 	129.1 	0.000548
ABMODEL_GROUP 	methanogens 	78 	129.1 	4.3e-05
ABMODEL_GROUP 	anme 	78 	129.1 	0.750051
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	79 	127.7 	0.000546
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	79 	127.7 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	79 	127.7 	0.743794
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	79 	127.7 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	79 	127.7 	0.020058
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	79 	127.7 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	79 	127.7 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	79 	127.7 	4.3e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	79 	127.7 	0.109607
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	79 	127.7 	0.121558
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	79 	127.7 	0.001365
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	79 	127.7 	0.00016
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	79 	127.7 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	79 	127.7 	0.002868
ABMODEL_GROUP 	srb 	79 	127.7 	0.00016
ABMODEL_GROUP 	sulfox 	79 	127.7 	0.113841
ABMODEL_GROUP 	amo 	79 	127.7 	0.020058
ABMODEL_GROUP 	methox 	79 	127.7 	0.121558
ABMODEL_GROUP 	feo 	79 	127.7 	0.000546
ABMODEL_GROUP 	methanogens 	79 	127.7 	4.3e-05
ABMODEL_GROUP 	anme 	79 	127.7 	0.743794
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	80 	126.4 	0.000545
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	80 	126.4 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	80 	126.4 	0.736787
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	80 	126.4 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	80 	126.4 	0.019985
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	80 	126.4 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	80 	126.4 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	80 	126.4 	4.5e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	80 	126.4 	0.112977
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	80 	126.4 	0.1252
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	80 	126.4 	0.001362
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	80 	126.4 	0.00016
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	80 	126.4 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	80 	126.4 	0.002939
ABMODEL_GROUP 	srb 	80 	126.4 	0.00016
ABMODEL_GROUP 	sulfox 	80 	126.4 	0.117278
ABMODEL_GROUP 	amo 	80 	126.4 	0.019985
ABMODEL_GROUP 	methox 	80 	126.4 	0.1252
ABMODEL_GROUP 	feo 	80 	126.4 	0.000545
ABMODEL_GROUP 	methanogens 	80 	126.4 	4.5e-05
ABMODEL_GROUP 	anme 	80 	126.4 	0.736787
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	81 	125.0 	0.000543
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	81 	125.0 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	81 	125.0 	0.730612
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	81 	125.0 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	81 	125.0 	0.019868
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	81 	125.0 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	81 	125.0 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	81 	125.0 	4.5e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	81 	125.0 	0.115977
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	81 	125.0 	0.128452
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	81 	125.0 	0.001354
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	81 	125.0 	0.00016
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	81 	125.0 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	81 	125.0 	0.002988
ABMODEL_GROUP 	srb 	81 	125.0 	0.00016
ABMODEL_GROUP 	sulfox 	81 	125.0 	0.120319
ABMODEL_GROUP 	amo 	81 	125.0 	0.019868
ABMODEL_GROUP 	methox 	81 	125.0 	0.128452
ABMODEL_GROUP 	feo 	81 	125.0 	0.000543
ABMODEL_GROUP 	methanogens 	81 	125.0 	4.5e-05
ABMODEL_GROUP 	anme 	81 	125.0 	0.730612
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	82 	123.7 	0.000541
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	82 	123.7 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	82 	123.7 	0.724504
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	82 	123.7 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	82 	123.7 	0.019754
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	82 	123.7 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	82 	123.7 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	82 	123.7 	4.6e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	82 	123.7 	0.118946
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	82 	123.7 	0.131665
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	82 	123.7 	0.001347
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	82 	123.7 	0.000159
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	82 	123.7 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	82 	123.7 	0.003038
ABMODEL_GROUP 	srb 	82 	123.7 	0.000159
ABMODEL_GROUP 	sulfox 	82 	123.7 	0.123331
ABMODEL_GROUP 	amo 	82 	123.7 	0.019754
ABMODEL_GROUP 	methox 	82 	123.7 	0.131665
ABMODEL_GROUP 	feo 	82 	123.7 	0.000541
ABMODEL_GROUP 	methanogens 	82 	123.7 	4.6e-05
ABMODEL_GROUP 	anme 	82 	123.7 	0.724504
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	83 	122.4 	0.00054
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	83 	122.4 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	83 	122.4 	0.717735
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	83 	122.4 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	83 	122.4 	0.019696
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	83 	122.4 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	83 	122.4 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	83 	122.4 	4.7e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	83 	122.4 	0.1222
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	83 	122.4 	0.135171
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	83 	122.4 	0.001343
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	83 	122.4 	0.00016
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	83 	122.4 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	83 	122.4 	0.003109
ABMODEL_GROUP 	srb 	83 	122.4 	0.00016
ABMODEL_GROUP 	sulfox 	83 	122.4 	0.126652
ABMODEL_GROUP 	amo 	83 	122.4 	0.019696
ABMODEL_GROUP 	methox 	83 	122.4 	0.135171
ABMODEL_GROUP 	feo 	83 	122.4 	0.00054
ABMODEL_GROUP 	methanogens 	83 	122.4 	4.7e-05
ABMODEL_GROUP 	anme 	83 	122.4 	0.717735
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	84 	121.2 	0.000538
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	84 	121.2 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	84 	121.2 	0.711792
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	84 	121.2 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	84 	121.2 	0.019584
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	84 	121.2 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	84 	121.2 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	84 	121.2 	4.8e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	84 	121.2 	0.12509
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	84 	121.2 	0.138296
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	84 	121.2 	0.001335
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	84 	121.2 	0.00016
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	84 	121.2 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	84 	121.2 	0.003158
ABMODEL_GROUP 	srb 	84 	121.2 	0.00016
ABMODEL_GROUP 	sulfox 	84 	121.2 	0.129582
ABMODEL_GROUP 	amo 	84 	121.2 	0.019584
ABMODEL_GROUP 	methox 	84 	121.2 	0.138296
ABMODEL_GROUP 	feo 	84 	121.2 	0.000538
ABMODEL_GROUP 	methanogens 	84 	121.2 	4.8e-05
ABMODEL_GROUP 	anme 	84 	121.2 	0.711792
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	85 	119.9 	0.000535
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	85 	119.9 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	85 	119.9 	0.705869
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	85 	119.9 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	85 	119.9 	0.019466
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	85 	119.9 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	85 	119.9 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	85 	119.9 	4.8e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	85 	119.9 	0.127972
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	85 	119.9 	0.141415
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	85 	119.9 	0.00133
ABMODEL_REACTION 	4H2(aq)+1SO42-+2H+->H2S(aq)+4H2O 	85 	119.9 	0.000159
ABMODEL_REACTION 	4H2(aq)+HCO3-+H+->CH4(aq)+3H2O 	85 	119.9 	-0.0
ABMODEL_REACTION 	10HS-+8H2O+16NO3-->10HSO4-+8N2(g)+16OH- 	85 	119.9 	0.003205
ABMODEL_GROUP 	srb 	85 	119.9 	0.000159
ABMODEL_GROUP 	sulfox 	85 	119.9 	0.132507
ABMODEL_GROUP 	amo 	85 	119.9 	0.019466
ABMODEL_GROUP 	methox 	85 	119.9 	0.141415
ABMODEL_GROUP 	feo 	85 	119.9 	0.000535
ABMODEL_GROUP 	methanogens 	85 	119.9 	4.8e-05
ABMODEL_GROUP 	anme 	85 	119.9 	0.705869
ABMODEL_REACTION 	4Fe2++O2(aq)+10H2O->4Fe(OH)3+8H+ 	86 	118.7 	0.000534
ABMODEL_REACTION 	10CH4(aq)+16NO3-->10CO2(aq)+8N2(g)+12H20+16OH- 	86 	118.7 	-0.0
ABMODEL_REACTION 	CH4(aq)+SO42-+2H+->CO2(aq)+H2S(aq)+2H2O 	86 	118.7 	0.69992
ABMODEL_REACTION 	10H2S(aq)+16NO3-->10HSO4-+2H2O+8N2(g)+6OH- 	86 	118.7 	-0.0
ABMODEL_REACTION 	NH4++2O2(aq)->NO3-+H2O+2H+ 	86 	118.7 	0.019359
ABMODEL_REACTION 	1HS-+2O2(aq)->1HSO4- 	86 	118.7 	-0.0
ABMODEL_REACTION 	5H2(aq)+2NO3-+2H+->N2(g)+6H2O 	86 	118.7 	-0.0
ABMODEL_REACTION 	4H2(aq)+CO2(aq)->CH4(aq)+2H2O 	86 	118.7 	4.9e-05
ABMODEL_REACTION 	1H2S(aq)+2O2(aq)->1HSO4-+1H+ 	86 	118.7 	0.130864
ABMODEL_REACTION 	1Methane(aq)+2O2(aq)->CO2(aq)+2H2O 	86 	118.7 	0.14454
ABMODEL_REACTION 	1H2(aq)+0.5O2(aq)->H2O 	86 	118.7 	0.001321
